payment_id,payment_reference,loan_id,emi_number,payment_date,emi_amount,principal_paid,interest_paid,late_fee,payment_method,payment_status,remaining_balance
103833,BKAIPAY19670852,3480,13,2025-09-18,44572.33,34040.01,10532.32,0,Auto Debit,Paid,818898.9
103834,BKAIPAY26063871,3480,14,2025-10-18,44572.33,28590.59,15981.74,0,NEFT,Paid,790308.31
103835,BKAIPAY50276718,3480,15,2025-11-17,44572.33,31168.67,13403.66,0,NEFT,Paid,759139.64
103836,BKAIPAY16932628,3480,16,2025-12-17,44572.33,33897.93,10674.4,0,Cash,Paid,725241.71
103837,BKAIPAY45674124,3480,17,2026-01-16,44572.33,24908.55,19663.78,0,IMPS,Paid,700333.16
103838,BKAIPAY89580698,3480,18,2026-02-15,44572.33,35452.09,9120.24,0,NEFT,Paid,664881.07
103839,BKAIPAY87973563,3480,19,2026-03-17,44572.33,24896.5,19675.83,0,Auto Debit,Paid,639984.57
103840,BKAIPAY90453027,3480,20,2026-04-16,44572.33,29929.97,14642.36,0,Auto Debit,Paid,610054.6
103841,BKAIPAY67810965,3480,21,2026-05-16,44572.33,29412.6,15159.73,0,Auto Debit,Paid,580642.0
103842,BKAIPAY57594850,3480,22,2026-06-15,44572.33,33251.31,11321.02,0,Auto Debit,Paid,547390.69
103843,BKAIPAY84607475,3480,23,2026-07-15,44572.33,28425.56,16146.77,0,Auto Debit,Paid,518965.13
103844,BKAIPAY80539522,3480,24,2026-08-14,44572.33,28896.82,15675.51,0,UPI,Paid,490068.31
103845,BKAIPAY98865257,3480,25,2026-09-13,44572.33,27982.89,16589.44,220,Cheque,Late,462085.42
103846,BKAIPAY92266491,3480,26,2026-10-13,44572.33,28116.63,16455.7,1832,NEFT,Missed,433968.79
103847,BKAIPAY22195706,3480,27,2026-11-12,44572.33,27867.52,16704.81,0,Auto Debit,Paid,406101.27
103848,BKAIPAY57815203,3481,1,2026-01-21,6489.32,5172.03,1317.29,605,UPI,Missed,241422.13
103849,BKAIPAY61699643,3481,2,2026-02-20,6489.32,4369.49,2119.83,2229,IMPS,Missed,237052.64
103850,BKAIPAY60982191,3481,3,2026-03-22,6489.32,4214.87,2274.45,0,Auto Debit,Paid,232837.77
103851,BKAIPAY68307242,3481,4,2026-04-21,6489.32,4438.45,2050.87,0,Auto Debit,Paid,228399.32
103852,BKAIPAY51854364,3481,5,2026-05-21,6489.32,5045.23,1444.09,0,UPI,Paid,223354.09
103853,BKAIPAY93718409,3481,6,2026-06-20,6489.32,3698.19,2791.13,0,NEFT,Paid,219655.9
103854,BKAIPAY88038563,3481,7,2026-07-20,6489.32,4730.73,1758.59,0,Cheque,Paid,214925.17
103855,BKAIPAY24155535,3481,8,2026-08-19,6489.32,4669.41,1819.91,0,Auto Debit,Paid,210255.76
103856,BKAIPAY47745524,3481,9,2026-09-18,6489.32,3914.22,2575.1,0,Auto Debit,Paid,206341.54
103857,BKAIPAY26282460,3481,10,2026-10-18,6489.32,4136.45,2352.87,0,Cash,Paid,202205.09
103858,BKAIPAY98186617,3481,11,2026-11-17,6489.32,4347.06,2142.26,0,NEFT,Paid,197858.03
103859,BKAIPAY96222001,3481,12,2026-12-17,6489.32,4922.03,1567.29,0,Auto Debit,Paid,192936.0
103860,BKAIPAY70299744,3481,13,2027-01-16,6489.32,4431.3,2058.02,0,Auto Debit,Paid,188504.7
103861,BKAIPAY99416477,3481,14,2027-02-15,6489.32,3773.76,2715.56,0,UPI,Paid,184730.94
103862,BKAIPAY50266828,3481,15,2027-03-17,6489.32,4438.78,2050.54,0,UPI,Paid,180292.16
103863,BKAIPAY84187849,3481,16,2027-04-16,6489.32,4947.31,1542.01,1544,NEFT,Missed,175344.85
103864,BKAIPAY68138738,3481,17,2027-05-16,6489.32,5051.24,1438.08,0,NEFT,Paid,170293.61
103865,BKAIPAY83586424,3481,18,2027-06-15,6489.32,4733.16,1756.16,0,UPI,Paid,165560.45
103866,BKAIPAY15194590,3481,19,2027-07-15,6489.32,4714.99,1774.33,0,IMPS,Paid,160845.46
103867,BKAIPAY77139983,3481,20,2027-08-14,6489.32,4150.84,2338.48,0,Auto Debit,Paid,156694.62
103868,BKAIPAY74315106,3481,21,2027-09-13,6489.32,3710.4,2778.92,0,Cash,Paid,152984.22
103869,BKAIPAY33504358,3481,22,2027-10-13,6489.32,4155.06,2334.26,0,Cash,Paid,148829.16
103870,BKAIPAY25852534,3481,23,2027-11-12,6489.32,4813.18,1676.14,0,UPI,Paid,144015.98
103871,BKAIPAY68104246,3481,24,2027-12-12,6489.32,5087.32,1402.0,0,Auto Debit,Paid,138928.66
103872,BKAIPAY86299075,3481,25,2028-01-11,6489.32,5075.84,1413.48,1178,Auto Debit,Late,133852.82
103873,BKAIPAY96691900,3481,26,2028-02-10,6489.32,4041.94,2447.38,1275,UPI,Late,129810.88
103874,BKAIPAY32764427,3481,27,2028-03-11,6489.32,4716.03,1773.29,0,Cheque,Paid,125094.85
103875,BKAIPAY34732608,3481,28,2028-04-10,6489.32,4187.07,2302.25,0,Cash,Paid,120907.78
103876,BKAIPAY12348013,3481,29,2028-05-10,6489.32,4111.39,2377.93,0,Auto Debit,Paid,116796.39
103877,BKAIPAY58642633,3481,30,2028-06-09,6489.32,4611.21,1878.11,0,UPI,Paid,112185.18
103878,BKAIPAY15430085,3481,31,2028-07-09,6489.32,3573.9,2915.42,1498,Auto Debit,Missed,108611.28
103879,BKAIPAY80897264,3481,32,2028-08-08,6489.32,4522.96,1966.36,1208,Auto Debit,Missed,104088.32
103880,BKAIPAY60336475,3481,33,2028-09-07,6489.32,3786.21,2703.11,0,Auto Debit,Paid,100302.11
103881,BKAIPAY81977670,3481,34,2028-10-07,6489.32,4396.6,2092.72,0,UPI,Paid,95905.51
103882,BKAIPAY18237540,3481,35,2028-11-06,6489.32,4727.91,1761.41,0,UPI,Paid,91177.6
103883,BKAIPAY12513521,3481,36,2028-12-06,6489.32,4147.49,2341.83,0,Cash,Paid,87030.11
103884,BKAIPAY24174622,3481,37,2029-01-05,6489.32,3688.56,2800.76,0,IMPS,Paid,83341.55
103885,BKAIPAY33069439,3481,38,2029-02-04,6489.32,3908.24,2581.08,2357,Auto Debit,Missed,79433.31
103886,BKAIPAY55500234,3482,1,2025-01-03,72538.77,50036.14,22502.63,0,IMPS,Paid,1328200.49
103887,BKAIPAY65927677,3482,2,2025-02-02,72538.77,42055.29,30483.48,0,Auto Debit,Paid,1286145.2
103888,BKAIPAY42645142,3482,3,2025-03-04,72538.77,45322.41,27216.36,0,Auto Debit,Paid,1240822.79
103889,BKAIPAY55858322,3482,4,2025-04-03,72538.77,56700.49,15838.28,0,IMPS,Paid,1184122.3
103890,BKAIPAY71176487,3482,5,2025-05-03,72538.77,51539.69,20999.08,0,IMPS,Paid,1132582.61
103891,BKAIPAY47373404,3482,6,2025-06-02,72538.77,45362.52,27176.25,0,UPI,Paid,1087220.09
103892,BKAIPAY50428039,3482,7,2025-07-02,72538.77,39941.64,32597.13,0,NEFT,Paid,1047278.45
103893,BKAIPAY40730304,3482,8,2025-08-01,72538.77,45988.47,26550.3,0,IMPS,Paid,1001289.98
103894,BKAIPAY80632923,3482,9,2025-08-31,72538.77,52002.27,20536.5,0,UPI,Paid,949287.71
103895,BKAIPAY43190607,3482,10,2025-09-30,72538.77,46412.83,26125.94,0,NEFT,Paid,902874.88
103896,BKAIPAY24402318,3482,11,2025-10-30,72538.77,51916.94,20621.83,0,Auto Debit,Paid,850957.94
103897,BKAIPAY37214689,3482,12,2025-11-29,72538.77,44283.0,28255.77,0,Cash,Paid,806674.94
103898,BKAIPAY39920219,3482,13,2025-12-29,72538.77,40073.38,32465.39,0,IMPS,Paid,766601.56
103899,BKAIPAY22988841,3482,14,2026-01-28,72538.77,55650.28,16888.49,0,IMPS,Paid,710951.28
103900,BKAIPAY15849771,3482,15,2026-02-27,72538.77,47529.65,25009.12,0,UPI,Paid,663421.63
103901,BKAIPAY58096540,3482,16,2026-03-29,72538.77,48006.74,24532.03,0,UPI,Paid,615414.89
103902,BKAIPAY95478176,3482,17,2026-04-28,72538.77,41568.8,30969.97,0,NEFT,Paid,573846.09
103903,BKAIPAY12208551,3482,18,2026-05-28,72538.77,44569.72,27969.05,0,IMPS,Paid,529276.37
103904,BKAIPAY27406842,3482,19,2026-06-27,72538.77,46813.03,25725.74,0,UPI,Paid,482463.34
103905,BKAIPAY90063655,3483,1,2025-12-04,5468.69,3109.8,2358.89,0,Auto Debit,Paid,139076.14
103906,BKAIPAY52398035,3483,2,2026-01-03,5468.69,4313.59,1155.1,0,Auto Debit,Paid,134762.55
103907,BKAIPAY41966159,3483,3,2026-02-02,5468.69,3590.76,1877.93,0,Auto Debit,Paid,131171.79
103908,BKAIPAY14910787,3483,4,2026-03-04,5468.69,3850.96,1617.73,0,Auto Debit,Paid,127320.83
103909,BKAIPAY60610874,3483,5,2026-04-03,5468.69,4164.04,1304.65,0,IMPS,Paid,123156.79
103910,BKAIPAY59190714,3483,6,2026-05-03,5468.69,4329.09,1139.6,0,Auto Debit,Paid,118827.7
103911,BKAIPAY30790613,3483,7,2026-06-02,5468.69,3585.12,1883.57,1258,Auto Debit,Late,115242.58
103912,BKAIPAY40919183,3483,8,2026-07-02,5468.69,3680.68,1788.01,0,IMPS,Paid,111561.9
103913,BKAIPAY74159780,3483,9,2026-08-01,5468.69,3245.07,2223.62,0,UPI,Paid,108316.83
103914,BKAIPAY14944008,3483,10,2026-08-31,5468.69,4321.06,1147.63,0,Auto Debit,Paid,103995.77
103915,BKAIPAY25881962,3483,11,2026-09-30,5468.69,3044.03,2424.66,0,UPI,Paid,100951.74
103916,BKAIPAY17028941,3483,12,2026-10-30,5468.69,4008.12,1460.57,0,Auto Debit,Paid,96943.62
103917,BKAIPAY46674613,3483,13,2026-11-29,5468.69,3698.51,1770.18,0,IMPS,Paid,93245.11
103918,BKAIPAY83132562,3483,14,2026-12-29,5468.69,4331.51,1137.18,0,Auto Debit,Paid,88913.6
103919,BKAIPAY55798348,3483,15,2027-01-28,5468.69,3283.32,2185.37,0,Auto Debit,Paid,85630.28
103920,BKAIPAY69450594,3483,16,2027-02-27,5468.69,3465.76,2002.93,0,Auto Debit,Paid,82164.52
103921,BKAIPAY84795633,3483,17,2027-03-29,5468.69,4282.53,1186.16,0,NEFT,Paid,77881.99
103922,BKAIPAY68634807,3483,18,2027-04-28,5468.69,3610.35,1858.34,0,UPI,Paid,74271.64
103923,BKAIPAY11302190,3483,19,2027-05-28,5468.69,4060.03,1408.66,0,Cheque,Paid,70211.61
103924,BKAIPAY17100503,3483,20,2027-06-27,5468.69,3812.07,1656.62,0,IMPS,Paid,66399.54
103925,BKAIPAY90107532,3483,21,2027-07-27,5468.69,3525.4,1943.29,0,Auto Debit,Paid,62874.14
103926,BKAIPAY29481393,3483,22,2027-08-26,5468.69,3197.26,2271.43,0,Cheque,Paid,59676.88
103927,BKAIPAY17307715,3483,23,2027-09-25,5468.69,3201.25,2267.44,0,IMPS,Paid,56475.63
103928,BKAIPAY83969712,3483,24,2027-10-25,5468.69,4285.84,1182.85,0,NEFT,Paid,52189.79
103929,BKAIPAY56011286,3483,25,2027-11-24,5468.69,3136.99,2331.7,0,Auto Debit,Paid,49052.8
103930,BKAIPAY74008728,3483,26,2027-12-24,5468.69,4155.2,1313.49,0,Auto Debit,Paid,44897.6
103931,BKAIPAY51429917,3484,1,2025-01-16,53916.4,31669.89,22246.51,0,NEFT,Paid,2556317.31
103932,BKAIPAY33292387,3484,2,2025-02-15,53916.4,31283.1,22633.3,0,UPI,Paid,2525034.21
103933,BKAIPAY10855714,3484,3,2025-03-17,53916.4,29889.26,24027.14,0,UPI,Paid,2495144.95
103934,BKAIPAY82125902,3484,4,2025-04-16,53916.4,38135.27,15781.13,0,Auto Debit,Paid,2457009.68
103935,BKAIPAY86653961,3484,5,2025-05-16,53916.4,36003.98,17912.42,0,UPI,Paid,2421005.7
103936,BKAIPAY45856016,3484,6,2025-06-15,53916.4,37382.53,16533.87,0,Auto Debit,Paid,2383623.17
103937,BKAIPAY47694386,3484,7,2025-07-15,53916.4,43054.6,10861.8,0,Cheque,Paid,2340568.57
103938,BKAIPAY65630693,3484,8,2025-08-14,53916.4,33540.36,20376.04,0,Auto Debit,Paid,2307028.21
103939,BKAIPAY67204399,3484,9,2025-09-13,53916.4,40723.57,13192.83,0,Auto Debit,Paid,2266304.64
103940,BKAIPAY28545076,3484,10,2025-10-13,53916.4,34353.13,19563.27,0,NEFT,Paid,2231951.51
103941,BKAIPAY19422729,3484,11,2025-11-12,53916.4,36099.78,17816.62,0,NEFT,Paid,2195851.73
103942,BKAIPAY34603288,3484,12,2025-12-12,53916.4,36899.66,17016.74,0,IMPS,Paid,2158952.07
103943,BKAIPAY47941220,3484,13,2026-01-11,53916.4,35260.66,18655.74,517,Auto Debit,Late,2123691.41
103944,BKAIPAY28908137,3484,14,2026-02-10,53916.4,32770.51,21145.89,0,Cheque,Paid,2090920.9
103945,BKAIPAY52858103,3484,15,2026-03-12,53916.4,37470.0,16446.4,0,Cash,Paid,2053450.9
103946,BKAIPAY87236859,3484,16,2026-04-11,53916.4,42033.98,11882.42,0,Auto Debit,Paid,2011416.92
103947,BKAIPAY20440640,3484,17,2026-05-11,53916.4,40574.89,13341.51,0,Auto Debit,Paid,1970842.03
103948,BKAIPAY99553250,3484,18,2026-06-10,53916.4,38492.53,15423.87,747,Auto Debit,Missed,1932349.5
103949,BKAIPAY65597681,3484,19,2026-07-10,53916.4,32630.41,21285.99,0,IMPS,Paid,1899719.09
103950,BKAIPAY16907598,3484,20,2026-08-09,53916.4,31000.68,22915.72,0,IMPS,Paid,1868718.41
103951,BKAIPAY15240094,3484,21,2026-09-08,53916.4,36314.62,17601.78,0,Auto Debit,Paid,1832403.79
103952,BKAIPAY65605056,3484,22,2026-10-08,53916.4,31674.69,22241.71,718,Auto Debit,Late,1800729.1
103953,BKAIPAY16642268,3484,23,2026-11-07,53916.4,34095.88,19820.52,0,Auto Debit,Paid,1766633.22
103954,BKAIPAY82549425,3484,24,2026-12-07,53916.4,31090.99,22825.41,0,Auto Debit,Paid,1735542.23
103955,BKAIPAY95910566,3484,25,2027-01-06,53916.4,36258.74,17657.66,0,Auto Debit,Paid,1699283.49
103956,BKAIPAY83741557,3484,26,2027-02-05,53916.4,34160.23,19756.17,0,UPI,Paid,1665123.26
103957,BKAIPAY73400333,3484,27,2027-03-07,53916.4,35482.33,18434.07,0,IMPS,Paid,1629640.93
103958,BKAIPAY99238659,3484,28,2027-04-06,53916.4,41761.94,12154.46,0,Cash,Paid,1587878.99
103959,BKAIPAY95144093,3484,29,2027-05-06,53916.4,41110.39,12806.01,0,Auto Debit,Paid,1546768.6
103960,BKAIPAY22818595,3484,30,2027-06-05,53916.4,41811.27,12105.13,0,IMPS,Paid,1504957.33
103961,BKAIPAY38685545,3484,31,2027-07-05,53916.4,30231.49,23684.91,0,UPI,Paid,1474725.84
103962,BKAIPAY31425194,3484,32,2027-08-04,53916.4,35323.85,18592.55,0,UPI,Paid,1439401.99
103963,BKAIPAY92860147,3484,33,2027-09-03,53916.4,35545.83,18370.57,0,Cash,Paid,1403856.16
103964,BKAIPAY59778739,3484,34,2027-10-03,53916.4,37850.6,16065.8,0,IMPS,Paid,1366005.56
103965,BKAIPAY88935242,3484,35,2027-11-02,53916.4,42915.67,11000.73,1359,Auto Debit,Late,1323089.89
103966,BKAIPAY61286544,3484,36,2027-12-02,53916.4,35360.07,18556.33,234,Auto Debit,Late,1287729.82
103967,BKAIPAY36603301,3484,37,2028-01-01,53916.4,41617.06,12299.34,0,NEFT,Paid,1246112.76
103968,BKAIPAY46073208,3484,38,2028-01-31,53916.4,42703.48,11212.92,739,Cash,Late,1203409.28
103969,BKAIPAY21672597,3484,39,2028-03-01,53916.4,38818.18,15098.22,0,Cash,Paid,1164591.1
103970,BKAIPAY97271544,3484,40,2028-03-31,53916.4,42054.89,11861.51,538,UPI,Late,1122536.21
103971,BKAIPAY67686242,3484,41,2028-04-30,53916.4,31913.41,22002.99,0,IMPS,Paid,1090622.8
103972,BKAIPAY76369741,3484,42,2028-05-30,53916.4,41437.03,12479.37,0,IMPS,Paid,1049185.77
103973,BKAIPAY11660695,3484,43,2028-06-29,53916.4,35025.41,18890.99,0,UPI,Paid,1014160.36
103974,BKAIPAY14235676,3484,44,2028-07-29,53916.4,33636.98,20279.42,0,Auto Debit,Paid,980523.38
103975,BKAIPAY36640956,3484,45,2028-08-28,53916.4,34195.27,19721.13,0,Auto Debit,Paid,946328.11
103976,BKAIPAY52032229,3484,46,2028-09-27,53916.4,32825.44,21090.96,0,Auto Debit,Paid,913502.67
103977,BKAIPAY93941701,3484,47,2028-10-27,53916.4,37744.39,16172.01,0,UPI,Paid,875758.28
103978,BKAIPAY94849287,3484,48,2028-11-26,53916.4,31572.49,22343.91,0,Cash,Paid,844185.79
103979,BKAIPAY25590883,3485,1,2025-11-15,25537.45,17619.81,7917.64,0,Auto Debit,Paid,620816.44
103980,BKAIPAY51096189,3485,2,2025-12-15,25537.45,14181.13,11356.32,0,Auto Debit,Paid,606635.31
103981,BKAIPAY92505665,3485,3,2026-01-14,25537.45,14227.98,11309.47,0,IMPS,Paid,592407.33
103982,BKAIPAY96603522,3485,4,2026-02-13,25537.45,20314.23,5223.22,0,Auto Debit,Paid,572093.1
103983,BKAIPAY72361553,3485,5,2026-03-15,25537.45,20116.2,5421.25,1330,Cheque,Missed,551976.9
103984,BKAIPAY41254732,3485,6,2026-04-14,25537.45,16467.22,9070.23,0,Auto Debit,Paid,535509.68
103985,BKAIPAY61398076,3485,7,2026-05-14,25537.45,18645.82,6891.63,0,NEFT,Paid,516863.86
103986,BKAIPAY84353676,3485,8,2026-06-13,25537.45,15956.26,9581.19,0,UPI,Paid,500907.6
103987,BKAIPAY66779875,3485,9,2026-07-13,25537.45,19419.7,6117.75,0,UPI,Paid,481487.9
103988,BKAIPAY68429983,3485,10,2026-08-12,25537.45,16028.14,9509.31,0,NEFT,Paid,465459.76
103989,BKAIPAY88120963,3485,11,2026-09-11,25537.45,16487.08,9050.37,0,Auto Debit,Paid,448972.68
103990,BKAIPAY58293390,3485,12,2026-10-11,25537.45,17153.48,8383.97,0,Auto Debit,Paid,431819.2
103991,BKAIPAY88193433,3485,13,2026-11-10,25537.45,16013.3,9524.15,0,IMPS,Paid,415805.9
103992,BKAIPAY92018339,3485,14,2026-12-10,25537.45,17205.86,8331.59,0,Auto Debit,Paid,398600.04
103993,BKAIPAY38894691,3485,15,2027-01-09,25537.45,16223.23,9314.22,0,NEFT,Paid,382376.81
103994,BKAIPAY33617931,3485,16,2027-02-08,25537.45,16146.02,9391.43,0,Auto Debit,Paid,366230.79
103995,BKAIPAY10519459,3485,17,2027-03-10,25537.45,19124.91,6412.54,0,Auto Debit,Paid,347105.88
103996,BKAIPAY93029051,3485,18,2027-04-09,25537.45,17727.41,7810.04,0,IMPS,Paid,329378.47
103997,BKAIPAY85467475,3485,19,2027-05-09,25537.45,19117.97,6419.48,0,Auto Debit,Paid,310260.5
103998,BKAIPAY84299726,3485,20,2027-06-08,25537.45,16232.85,9304.6,0,Auto Debit,Paid,294027.65
103999,BKAIPAY80626744,3485,21,2027-07-08,25537.45,15907.47,9629.98,0,Auto Debit,Paid,278120.18
104000,BKAIPAY39735599,3485,22,2027-08-07,25537.45,19518.07,6019.38,0,Auto Debit,Paid,258602.11
104001,BKAIPAY95919478,3485,23,2027-09-06,25537.45,16440.6,9096.85,0,Auto Debit,Paid,242161.51
104002,BKAIPAY36247538,3485,24,2027-10-06,25537.45,18921.5,6615.95,0,IMPS,Paid,223240.01
104003,BKAIPAY21725944,3485,25,2027-11-05,25537.45,17325.86,8211.59,0,UPI,Paid,205914.15
104004,BKAIPAY64697258,3486,1,2026-06-01,56986.96,31923.68,25063.28,0,NEFT,Paid,2475502.56
104005,BKAIPAY85212688,3486,2,2026-07-01,56986.96,42032.49,14954.47,0,Cash,Paid,2433470.07
104006,BKAIPAY48667278,3486,3,2026-07-31,56986.96,32446.36,24540.6,1068,UPI,Missed,2401023.71
104007,BKAIPAY77855290,3486,4,2026-08-30,56986.96,41235.42,15751.54,0,UPI,Paid,2359788.29
104008,BKAIPAY40356498,3486,5,2026-09-29,56986.96,39009.95,17977.01,0,UPI,Paid,2320778.34
104009,BKAIPAY78241279,3486,6,2026-10-29,56986.96,40106.67,16880.29,0,Auto Debit,Paid,2280671.67
104010,BKAIPAY38171657,3486,7,2026-11-28,56986.96,36657.07,20329.89,0,Auto Debit,Paid,2244014.6
104011,BKAIPAY98704459,3486,8,2026-12-28,56986.96,40173.52,16813.44,0,Cash,Paid,2203841.08
104012,BKAIPAY32638199,3486,9,2027-01-27,56986.96,37409.23,19577.73,0,IMPS,Paid,2166431.85
104013,BKAIPAY26042166,3486,10,2027-02-26,56986.96,35105.84,21881.12,0,UPI,Paid,2131326.01
104014,BKAIPAY35864882,3486,11,2027-03-28,56986.96,43958.59,13028.37,0,Auto Debit,Paid,2087367.42
104015,BKAIPAY21396139,3486,12,2027-04-27,56986.96,40126.11,16860.85,0,Auto Debit,Paid,2047241.31
104016,BKAIPAY37441473,3486,13,2027-05-27,56986.96,45213.24,11773.72,0,Auto Debit,Paid,2002028.07
104017,BKAIPAY21732177,3486,14,2027-06-26,56986.96,35478.97,21507.99,0,Cash,Paid,1966549.1
104018,BKAIPAY62378612,3486,15,2027-07-26,56986.96,45276.07,11710.89,0,IMPS,Paid,1921273.03
104019,BKAIPAY36632195,3486,16,2027-08-25,56986.96,32135.62,24851.34,1951,UPI,Missed,1889137.41
104020,BKAIPAY20064921,3486,17,2027-09-24,56986.96,38041.64,18945.32,0,Cash,Paid,1851095.77
104021,BKAIPAY28905834,3486,18,2027-10-24,56986.96,44338.48,12648.48,0,Auto Debit,Paid,1806757.29
104022,BKAIPAY15589462,3486,19,2027-11-23,56986.96,37009.3,19977.66,0,IMPS,Paid,1769747.99
104023,BKAIPAY19825548,3486,20,2027-12-23,56986.96,38031.01,18955.95,0,UPI,Paid,1731716.98
104024,BKAIPAY41245231,3486,21,2028-01-22,56986.96,32227.26,24759.7,0,UPI,Paid,1699489.72
104025,BKAIPAY59283465,3486,22,2028-02-21,56986.96,33924.33,23062.63,0,UPI,Paid,1665565.39
104026,BKAIPAY27076459,3486,23,2028-03-22,56986.96,41927.43,15059.53,0,NEFT,Paid,1623637.96
104027,BKAIPAY99790454,3486,24,2028-04-21,56986.96,36944.26,20042.7,0,Cheque,Paid,1586693.7
104028,BKAIPAY86772947,3486,25,2028-05-21,56986.96,35551.37,21435.59,0,Auto Debit,Paid,1551142.33
104029,BKAIPAY11799768,3486,26,2028-06-20,56986.96,32737.55,24249.41,0,NEFT,Paid,1518404.78
104030,BKAIPAY66299309,3486,27,2028-07-20,56986.96,36697.64,20289.32,0,Auto Debit,Paid,1481707.14
104031,BKAIPAY38302364,3486,28,2028-08-19,56986.96,41782.4,15204.56,0,Auto Debit,Paid,1439924.74
104032,BKAIPAY50338798,3486,29,2028-09-18,56986.96,35767.7,21219.26,0,Auto Debit,Paid,1404157.04
104033,BKAIPAY68104203,3486,30,2028-10-18,56986.96,45370.5,11616.46,0,UPI,Paid,1358786.54
104034,BKAIPAY42272213,3486,31,2028-11-17,56986.96,36329.23,20657.73,0,NEFT,Paid,1322457.31
104035,BKAIPAY70095795,3486,32,2028-12-17,56986.96,41307.34,15679.62,0,UPI,Paid,1281149.97
104036,BKAIPAY52276633,3486,33,2029-01-16,56986.96,34650.83,22336.13,0,IMPS,Paid,1246499.14
104037,BKAIPAY15992578,3486,34,2029-02-15,56986.96,34237.16,22749.8,0,Cash,Paid,1212261.98
104038,BKAIPAY14435260,3486,35,2029-03-17,56986.96,36710.75,20276.21,0,NEFT,Paid,1175551.23
104039,BKAIPAY87126817,3486,36,2029-04-16,56986.96,42894.93,14092.03,0,NEFT,Paid,1132656.3
104040,BKAIPAY36984985,3486,37,2029-05-16,56986.96,44213.6,12773.36,0,NEFT,Paid,1088442.7
104041,BKAIPAY49207739,3486,38,2029-06-15,56986.96,34882.15,22104.81,0,Cash,Paid,1053560.55
104042,BKAIPAY44321510,3486,39,2029-07-15,56986.96,39052.39,17934.57,0,Auto Debit,Paid,1014508.16
104043,BKAIPAY22298407,3486,40,2029-08-14,56986.96,44608.85,12378.11,0,NEFT,Paid,969899.31
104044,BKAIPAY80630845,3486,41,2029-09-13,56986.96,41887.76,15099.2,0,Cheque,Paid,928011.55
104045,BKAIPAY45535888,3486,42,2029-10-13,56986.96,40754.91,16232.05,0,Auto Debit,Paid,887256.64
104046,BKAIPAY99944941,3486,43,2029-11-12,56986.96,39300.43,17686.53,0,NEFT,Paid,847956.21
104047,BKAIPAY52933331,3486,44,2029-12-12,56986.96,35561.21,21425.75,0,UPI,Paid,812395.0
104048,BKAIPAY16601746,3487,1,2025-08-28,28953.04,22333.61,6619.43,0,UPI,Paid,904163.67
104049,BKAIPAY76399079,3487,2,2025-09-27,28953.04,20519.87,8433.17,0,Auto Debit,Paid,883643.8
104050,BKAIPAY12555412,3487,3,2025-10-27,28953.04,19967.97,8985.07,0,UPI,Paid,863675.83
104051,BKAIPAY74685603,3487,4,2025-11-26,28953.04,17518.03,11435.01,0,Auto Debit,Paid,846157.8
104052,BKAIPAY49197314,3487,5,2025-12-26,28953.04,19018.7,9934.34,0,UPI,Paid,827139.1
104053,BKAIPAY86919423,3487,6,2026-01-25,28953.04,22636.25,6316.79,0,NEFT,Paid,804502.85
104054,BKAIPAY47793304,3487,7,2026-02-24,28953.04,18129.5,10823.54,0,Auto Debit,Paid,786373.35
104055,BKAIPAY17508486,3487,8,2026-03-26,28953.04,20935.38,8017.66,0,IMPS,Paid,765437.97
104056,BKAIPAY71958739,3487,9,2026-04-25,28953.04,20230.91,8722.13,0,Auto Debit,Paid,745207.06
104057,BKAIPAY82356048,3487,10,2026-05-25,28953.04,21024.51,7928.53,0,Auto Debit,Paid,724182.55
104058,BKAIPAY82169113,3487,11,2026-06-24,28953.04,23123.28,5829.76,1395,NEFT,Late,701059.27
104059,BKAIPAY15656100,3487,12,2026-07-24,28953.04,16419.53,12533.51,776,Auto Debit,Late,684639.74
104060,BKAIPAY26639643,3487,13,2026-08-23,28953.04,21865.68,7087.36,0,Auto Debit,Paid,662774.06
104061,BKAIPAY34886146,3487,14,2026-09-22,28953.04,22290.08,6662.96,0,UPI,Paid,640483.98
104062,BKAIPAY24817996,3487,15,2026-10-22,28953.04,21179.01,7774.03,0,NEFT,Paid,619304.97
104063,BKAIPAY85993548,3487,16,2026-11-21,28953.04,16338.94,12614.1,0,UPI,Paid,602966.03
104064,BKAIPAY24563616,3487,17,2026-12-21,28953.04,19223.63,9729.41,0,UPI,Paid,583742.4
104065,BKAIPAY27463900,3487,18,2027-01-20,28953.04,20358.48,8594.56,0,UPI,Paid,563383.92
104066,BKAIPAY45433908,3487,19,2027-02-19,28953.04,21885.14,7067.9,0,UPI,Paid,541498.78
104067,BKAIPAY89935170,3487,20,2027-03-21,28953.04,16029.54,12923.5,0,Auto Debit,Paid,525469.24
104068,BKAIPAY63248872,3487,21,2027-04-20,28953.04,18960.89,9992.15,0,Auto Debit,Paid,506508.35
104069,BKAIPAY73936143,3487,22,2027-05-20,28953.04,21903.91,7049.13,0,Auto Debit,Paid,484604.44
104070,BKAIPAY43739018,3487,23,2027-06-19,28953.04,17416.54,11536.5,0,UPI,Paid,467187.9
104071,BKAIPAY89342525,3487,24,2027-07-19,28953.04,18063.68,10889.36,545,Cash,Late,449124.22
104072,BKAIPAY84959423,3487,25,2027-08-18,28953.04,16910.25,12042.79,0,IMPS,Paid,432213.97
