loan_id,loan_number,customer_id,account_id,loan_type_id,branch_id,loan_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,disbursement_date,maturity_date,loan_status,collateral_value,credit_score,purpose,risk_category
4622,BKAILN98741292,9697,9534,12,72,279867,14.72,10,29909.39,263894.21,2017-07-28,2018-05-24,Active,0.0,515,Personal Expenses,High
4623,BKAILN15326566,1844,17107,2,28,4704854,12.51,72,93233.35,1498510.7,2024-02-18,2030-01-17,Active,0.0,753,Personal Expenses,Low
4624,BKAILN21530165,8818,17392,5,15,906083,8.03,35,29124.05,480271.41,2017-03-28,2020-02-11,Closed,1166743.44,566,Working Capital,High
4625,BKAILN55727604,9965,18356,11,18,5696495,11.29,51,141142.78,1065728.77,2023-11-28,2028-02-05,Active,7866143.84,566,Vehicle Purchase,High
4626,BKAILN50413889,129,7308,2,8,1016091,13.24,72,20526.05,126397.18,2018-08-29,2024-07-28,Active,0.0,658,Working Capital,Medium
4627,BKAILN65554659,260,102,4,82,359312,9.98,108,5054.75,321645.06,2016-11-15,2025-09-29,Active,0.0,632,Vehicle Purchase,High
4628,BKAILN69826794,1418,1400,3,50,3519960,8.76,35,114329.31,2935766.14,2018-07-28,2021-06-12,Active,5014781.4,348,Home Purchase,High
4629,BKAILN43521997,5814,9988,2,29,418698,16.07,22,22098.96,415138.42,2023-02-19,2024-12-10,Active,0.0,463,Personal Expenses,High
4630,BKAILN23401081,2822,2648,12,51,158927,15.97,16,11093.67,71704.35,2023-12-17,2025-04-10,Active,0.0,619,Education,High
4631,BKAILN86792216,7007,1620,5,77,250671,8.94,35,8162.81,238691.29,2017-10-06,2020-08-21,Closed,419048.1,523,Agriculture,High
4632,BKAILN71703710,1143,1959,12,68,899004,10.83,20,49330.92,375673.8,2024-06-06,2026-01-27,Active,0.0,331,Agriculture,High
4633,BKAILN93935831,2538,2031,6,92,4771311,12.4,55,114161.13,3799618.08,2024-10-17,2029-04-24,Active,0.0,505,Medical,High
4634,BKAILN11954007,866,13660,11,34,3153921,10.99,41,92616.58,3023664.92,2021-12-03,2025-04-16,Active,3845491.95,845,Agriculture,Low
4635,BKAILN93460791,6558,8714,2,78,284288,17.64,52,7858.44,75757.03,2017-12-02,2022-03-11,Active,0.0,712,Agriculture,Medium
4636,BKAILN17270137,556,10494,4,40,352723,11.57,168,4248.29,155011.31,2020-10-11,2034-07-30,Active,0.0,497,Vehicle Purchase,High
4637,BKAILN55269180,5956,2700,3,21,2595316,11.15,63,54608.34,2355579.01,2024-06-27,2029-08-30,Active,4473886.23,458,Business Expansion,High
4638,BKAILN67452587,317,5518,8,17,491393,11.27,106,7340.0,321443.87,2020-08-21,2029-05-06,Active,548170.06,703,Medical,Medium
4639,BKAILN51889341,1587,15729,2,54,1992986,13.58,18,123004.19,217068.95,2018-01-18,2019-07-12,Active,0.0,513,Personal Expenses,High
4640,BKAILN46469057,2482,1420,2,85,1507340,12.0,75,28663.71,505838.76,2025-04-03,2031-06-01,Active,0.0,331,Agriculture,High
4641,BKAILN20193783,2436,4242,7,50,3755670,13.47,138,53655.23,1281661.16,2017-10-22,2029-02-21,Active,0.0,314,Business Expansion,High
4642,BKAILN15402205,9005,5313,6,19,2510519,12.71,53,62144.97,1711262.04,2025-05-11,2029-09-17,Active,0.0,655,Agriculture,Medium
4643,BKAILN95196174,270,16318,3,38,375531,11.1,82,6554.13,337081.67,2016-10-03,2023-06-29,Active,645576.51,601,Medical,High
4644,BKAILN86426271,1841,6445,5,27,1008420,10.66,19,57914.58,380589.0,2022-05-28,2023-12-19,Active,1736978.48,443,Personal Expenses,High
4645,BKAILN15076504,6365,8454,7,28,16942248,14.21,64,379077.69,13890438.25,2020-11-23,2026-02-25,Closed,0.0,812,Working Capital,Low
4646,BKAILN53346548,8332,8020,6,2,4126665,16.18,29,172873.01,2332188.96,2024-03-29,2026-08-16,Active,0.0,330,Agriculture,High
4647,BKAILN55347620,3866,15332,10,59,1287800,7.09,96,17615.23,1239365.33,2022-11-23,2030-10-12,Active,1515111.47,849,Medical,Low
4648,BKAILN35937165,2779,8711,6,87,31146353,15.17,100,550473.65,28454093.95,2018-03-01,2026-05-18,Active,0.0,549,Medical,High
4649,BKAILN93104683,329,5264,4,42,9413985,11.91,107,143212.72,2789133.97,2022-10-10,2031-07-25,Closed,0.0,829,Personal Expenses,Low
4650,BKAILN96190532,6663,15821,12,71,1492662,11.04,35,50075.79,564717.64,2017-01-18,2019-12-04,Active,0.0,673,Agriculture,Medium
4651,BKAILN80793233,3339,13798,9,8,442631,12.19,37,14411.65,395422.05,2016-11-26,2019-12-11,Active,716167.38,405,Medical,High
4652,BKAILN46629419,1463,9120,12,23,1872926,13.48,31,71881.21,755014.55,2017-07-13,2020-01-29,Closed,0.0,642,Agriculture,High
4653,BKAILN79082947,1054,8758,2,92,3278829,17.79,52,90894.91,829926.02,2019-04-12,2023-07-20,Active,0.0,663,Home Purchase,Medium
4654,BKAILN50942877,5198,16517,2,89,4785264,15.53,15,353036.92,2816094.81,2018-01-02,2019-03-28,Active,0.0,729,Home Purchase,Medium
4655,BKAILN49150336,4469,11707,11,41,1827300,12.49,30,71227.56,989857.42,2019-01-04,2021-06-22,Active,2193197.53,494,Education,High
4656,BKAILN26249767,1407,12566,5,3,1947632,9.48,23,92938.78,427886.85,2019-11-28,2021-10-18,Active,2207768.38,344,Education,High
4657,BKAILN87717450,7635,13166,7,32,3922227,12.35,161,49979.27,1016207.55,2018-12-14,2032-03-05,Active,0.0,435,Working Capital,High
4658,BKAILN61281587,7285,3020,6,12,458190,16.83,96,8714.8,291782.51,2017-10-29,2025-09-17,Active,0.0,692,Working Capital,Medium
4659,BKAILN73931965,9583,6585,4,85,8336931,9.84,58,181198.5,5713540.97,2019-01-23,2023-10-29,Active,0.0,849,Personal Expenses,Low
4660,BKAILN79811906,6215,4676,6,3,1452212,15.24,43,44037.89,428392.61,2024-05-24,2027-12-05,Active,0.0,634,Medical,High
4661,BKAILN43032988,3477,8965,9,11,1896957,12.07,28,78073.71,278135.86,2018-05-21,2020-09-07,Active,2863935.46,653,Medical,Medium
4662,BKAILN10823497,6509,8708,7,59,413387,11.15,116,5837.73,189811.27,2019-01-27,2028-08-07,Active,0.0,459,Working Capital,High
4663,BKAILN47261843,7872,16658,6,58,299439,15.96,40,9701.5,161803.51,2021-06-01,2024-09-13,Active,0.0,344,Education,High
4664,BKAILN30339298,6772,11389,4,28,1483334,10.42,69,28667.5,625955.41,2019-09-08,2025-05-09,Active,0.0,559,Home Purchase,High
4665,BKAILN47280369,8610,18518,10,80,8678429,7.94,72,151906.86,4169483.9,2024-06-03,2030-05-03,Active,12112722.08,589,Working Capital,High
4666,BKAILN40609463,5626,3475,2,1,536419,15.43,67,11992.47,229238.16,2023-03-21,2028-09-20,Active,0.0,848,Personal Expenses,Low
4667,BKAILN12609750,517,15011,1,82,5205381,10.03,304,47272.59,1763584.4,2017-10-23,2042-10-12,Active,9202702.99,527,Business Expansion,High
4668,BKAILN91750560,4849,7898,6,68,1892185,12.08,47,50730.07,531194.17,2022-09-30,2026-08-10,Active,0.0,360,Home Purchase,High
4669,BKAILN66853012,7199,8733,9,44,7493803,13.92,57,180423.57,5639745.56,2023-07-21,2028-03-26,Active,8336631.03,465,Agriculture,High
4670,BKAILN77386029,2128,1013,2,21,1883925,16.68,84,38151.93,1097229.64,2022-03-15,2029-02-06,Active,0.0,767,Education,Low
4671,BKAILN48533879,8582,2037,6,30,443724,17.83,111,8185.33,120018.8,2021-12-26,2031-02-07,Active,0.0,851,Working Capital,Low
4672,BKAILN98133528,4731,9960,2,14,631603,13.08,26,28028.31,170945.9,2023-10-21,2025-12-09,Active,0.0,315,Home Purchase,High
4673,BKAILN59337509,8780,9082,8,69,1554715,9.25,79,26349.96,660413.97,2022-09-26,2029-03-23,Active,2796159.34,709,Working Capital,Medium
4674,BKAILN62364252,7937,6945,5,59,38563585,10.31,29,1507988.86,28394246.86,2022-11-28,2025-04-16,Active,67272798.48,822,Education,Low
4675,BKAILN74511927,2618,6072,2,47,255556,15.8,73,5469.95,95333.63,2020-10-12,2026-10-11,Active,0.0,385,Vehicle Purchase,High
4676,BKAILN11328917,1788,1837,6,22,546728,14.87,77,11059.23,543370.6,2019-02-09,2025-06-07,Active,0.0,395,Home Purchase,High
4677,BKAILN43170318,5002,13,1,28,4443333,9.75,339,38585.49,4241679.42,2019-02-20,2046-12-25,Active,6632449.16,870,Agriculture,Low
4678,BKAILN17380428,6103,17868,11,98,4236080,9.5,66,82652.49,2277396.57,2018-10-31,2024-04-02,Active,5221607.08,621,Education,High
4679,BKAILN48991914,2960,4878,11,42,4811055,9.67,40,141180.31,3136868.26,2023-03-06,2026-06-18,Active,7851476.07,782,Medical,Low
4680,BKAILN19200451,9727,7157,1,71,718710,8.95,284,6099.66,227059.36,2023-04-18,2046-08-15,Active,836153.06,337,Education,High
4681,BKAILN53967930,6359,4517,3,76,1220397,10.04,35,40367.26,332938.64,2022-04-11,2025-02-24,Active,1426301.77,802,Education,Low
4682,BKAILN50119013,8431,17221,4,26,7156585,9.93,77,126047.8,5803294.04,2017-08-01,2023-11-28,Active,0.0,343,Medical,High
4683,BKAILN67980701,9734,12859,5,47,275775,9.47,32,9785.66,141170.01,2020-03-17,2022-11-02,Active,314538.73,858,Agriculture,Low
4684,BKAILN70867269,1802,8266,6,19,3551416,17.49,18,225738.4,2793218.16,2022-02-25,2023-08-19,Active,0.0,782,Home Purchase,Low
4685,BKAILN88034506,9389,4894,6,20,680019,13.15,54,16751.13,227707.69,2017-07-18,2021-12-24,Active,0.0,802,Home Purchase,Low
4686,BKAILN91819107,9814,2807,12,87,9545297,15.83,33,358638.3,9102358.69,2019-10-25,2022-07-11,Active,0.0,631,Education,High
4687,BKAILN67773071,2442,13419,2,36,25251971,16.36,71,557381.44,8471448.53,2022-11-10,2028-09-09,Active,0.0,837,Business Expansion,Low
4688,BKAILN14590942,215,16346,12,69,1857785,12.88,16,126987.41,207353.68,2021-09-19,2023-01-12,Active,0.0,634,Business Expansion,High
4689,BKAILN12756067,559,16579,2,17,61361,15.73,44,1844.06,59115.02,2022-02-15,2025-09-27,Active,0.0,775,Medical,Low
4690,BKAILN68437586,2751,3069,8,73,3573454,12.3,232,40422.14,496422.59,2021-08-09,2040-08-29,Active,5050701.88,768,Medical,Low
4691,BKAILN85870334,7259,2010,12,57,439950,13.76,12,39452.18,244756.44,2021-02-05,2022-01-31,Active,0.0,560,Education,High
4692,BKAILN33887632,8793,14951,6,41,7119105,14.38,27,310185.13,6307823.69,2025-03-22,2027-06-10,Active,0.0,592,Agriculture,High
4693,BKAILN27823686,6792,2479,8,45,723182,9.7,237,6864.15,673575.95,2025-06-23,2044-12-10,Active,887779.3,393,Working Capital,High
4694,BKAILN51890982,5575,6885,7,99,980918,12.81,33,35423.96,150179.51,2024-11-08,2027-07-26,Active,0.0,495,Business Expansion,High
4695,BKAILN85780561,1473,6501,11,50,34293655,11.4,70,672966.75,6410735.96,2019-11-19,2025-08-19,Active,46391463.47,788,Personal Expenses,Low
4696,BKAILN99876156,8935,4377,11,34,19757470,13.41,65,429227.57,8913169.55,2024-11-01,2030-03-05,Active,25057413.8,691,Personal Expenses,Medium
4697,BKAILN16694836,8828,9555,11,28,371459,12.88,35,12787.33,285674.85,2021-10-30,2024-09-14,Active,620083.14,635,Education,High
4698,BKAILN44809742,5731,10180,2,60,698681,16.96,27,31307.93,562683.52,2017-02-12,2019-05-03,Active,0.0,396,Working Capital,High
4699,BKAILN47061706,4785,7054,5,95,2645275,10.74,12,233473.1,2195990.91,2018-03-02,2019-02-25,Active,3453108.43,444,Education,High
4700,BKAILN17064228,8858,2708,1,52,2460669,10.48,251,24220.83,2103152.0,2025-03-03,2045-10-14,Active,3712119.58,576,Personal Expenses,High
4701,BKAILN52591562,3577,9459,3,81,162149,9.54,72,2966.47,83936.49,2025-01-04,2030-12-04,Active,236591.76,364,Agriculture,High
4702,BKAILN52834934,6716,6403,8,63,7413725,12.11,211,85037.64,3536454.31,2022-02-13,2039-06-14,Active,10461281.47,676,Home Purchase,Medium
4703,BKAILN22958759,2865,19243,2,74,426689,14.4,24,20567.29,156630.52,2023-05-20,2025-05-09,Active,0.0,728,Education,Medium
4704,BKAILN27685988,3302,15315,11,68,1312204,13.14,38,42398.83,682441.04,2018-11-05,2021-12-19,Active,1816895.01,594,Working Capital,High
4705,BKAILN37973578,5126,655,1,14,561675,9.27,264,4993.78,155789.0,2023-09-30,2045-06-06,Active,925473.84,549,Education,High
4706,BKAILN30279582,2279,2744,10,22,2487992,7.02,18,146030.38,486570.14,2022-05-12,2023-11-03,Active,4410452.15,818,Working Capital,Low
4707,BKAILN90686309,3712,11206,2,51,500576,11.28,82,8783.86,224810.61,2024-12-13,2031-09-08,Active,0.0,681,Vehicle Purchase,Medium
4708,BKAILN21766311,7922,10058,1,34,7938130,8.3,305,62546.91,3597031.43,2019-04-27,2044-05-15,Active,10968267.57,459,Home Purchase,High
4709,BKAILN87784149,7256,13075,8,30,2725592,9.88,231,26414.87,920106.32,2018-07-25,2037-07-15,Active,4154473.26,859,Agriculture,Low
4710,BKAILN26914543,5703,1714,1,97,2345699,8.36,221,20833.58,290488.77,2020-04-17,2038-06-12,Active,4045592.36,656,Medical,Medium
4711,BKAILN50851839,5143,12704,6,60,45283005,13.08,93,777139.28,13598856.24,2021-10-11,2029-06-01,Active,0.0,583,Working Capital,High
4712,BKAILN52769518,144,17578,11,84,4327279,11.81,83,76539.4,1602904.69,2018-04-29,2025-02-21,Default,6940861.81,503,Business Expansion,High
4713,BKAILN59398240,2843,809,2,44,186238,11.45,71,3623.17,149711.27,2017-02-22,2022-12-23,Active,0.0,842,Agriculture,Low
4714,BKAILN37730200,8698,4849,1,48,1697775,9.0,267,14737.8,585896.46,2016-11-22,2038-10-28,Active,2312907.18,703,Home Purchase,Medium
4715,BKAILN12886385,2133,1292,3,70,2385023,11.26,52,58172.6,713398.19,2024-06-14,2028-09-21,Active,3564551.35,419,Vehicle Purchase,High
4716,BKAILN18633868,10000,690,1,69,2974916,8.64,256,25479.83,410579.96,2025-04-20,2046-04-30,Active,4663026.37,555,Education,High
4717,BKAILN80192983,6379,1583,6,24,146593,14.67,30,5866.61,74566.37,2024-11-27,2027-05-16,Active,0.0,599,Agriculture,High
4718,BKAILN42617458,2818,16399,4,48,98640,10.4,154,1162.73,48732.72,2018-09-07,2031-05-02,Active,0.0,752,Personal Expenses,Low
4719,BKAILN90740288,8650,4110,8,57,1665891,11.06,181,18956.2,1398725.95,2017-02-01,2031-12-15,Active,2443542.2,388,Home Purchase,High
4720,BKAILN24034929,7554,16429,7,94,316978,11.36,123,4373.11,265463.56,2023-07-04,2033-08-10,Active,0.0,614,Home Purchase,High
4721,BKAILN49792650,1995,19848,5,46,1571937,8.51,23,74311.89,899856.38,2019-02-09,2020-12-30,Active,2706189.77,458,Business Expansion,High
4722,BKAILN58268051,7957,14027,11,98,1414560,10.95,28,57477.37,1168402.85,2023-07-14,2025-10-31,Active,2539126.9,440,Working Capital,High
4723,BKAILN40711177,2594,3369,2,70,1732462,12.47,58,39920.77,1100511.62,2024-11-12,2029-08-18,Active,0.0,653,Medical,Medium
4724,BKAILN45294322,8912,6840,2,30,2195972,17.04,58,55822.98,1733644.83,2021-03-27,2025-12-31,Active,0.0,677,Home Purchase,Medium
4725,BKAILN93751173,7640,10753,7,86,6454882,12.25,166,80876.88,5631563.55,2019-09-30,2033-05-19,Active,0.0,736,Personal Expenses,Medium
4726,BKAILN24502982,4040,18470,2,30,2525169,16.75,69,57242.52,1049368.92,2017-08-28,2023-04-29,Active,0.0,685,Personal Expenses,Medium
4727,BKAILN67592365,595,6346,5,2,7492141,10.0,24,345724.29,6448573.33,2019-06-15,2021-06-04,Default,11557305.36,309,Vehicle Purchase,High
4728,BKAILN73567329,9867,6326,4,38,1079908,11.52,83,18934.87,418902.55,2020-09-12,2027-07-08,Active,0.0,822,Vehicle Purchase,Low
4729,BKAILN40727436,3114,1692,9,98,180063,11.27,59,3989.1,20673.41,2020-03-06,2025-01-09,Active,263823.71,329,Vehicle Purchase,High
4730,BKAILN73592555,7227,13749,2,35,2236886,11.34,31,83580.21,560171.95,2019-08-03,2022-02-18,Active,0.0,382,Agriculture,High
4731,BKAILN18409742,8657,4983,8,54,310793,9.07,147,3509.14,180186.87,2024-10-25,2036-11-21,Closed,533729.32,337,Agriculture,High
4732,BKAILN88175885,888,10089,3,21,4530406,8.95,31,164229.12,2410375.75,2019-03-31,2021-10-16,Active,4998231.69,341,Agriculture,High
4733,BKAILN14472310,7844,19394,12,88,1976474,14.33,19,116889.28,1326761.85,2025-02-06,2026-08-30,Active,0.0,571,Education,High
4734,BKAILN13484821,7740,13548,11,34,14200799,10.9,62,300574.06,9637512.72,2018-06-30,2023-08-03,Closed,18868894.52,433,Medical,High
4735,BKAILN70947938,7872,10029,6,40,2512883,14.97,31,98240.97,341817.55,2020-03-26,2022-10-12,Active,0.0,650,Agriculture,Medium
4736,BKAILN74404164,1299,13971,7,82,4364482,10.34,85,72636.9,3659421.7,2019-09-14,2026-09-07,Active,0.0,575,Medical,High
4737,BKAILN81784246,1049,8463,7,86,47122645,14.8,37,1593903.21,40480327.16,2017-12-19,2021-01-02,Active,0.0,709,Working Capital,Medium
4738,BKAILN75115794,3107,7448,6,59,382867,15.61,23,19367.85,43917.84,2017-12-09,2019-10-30,Active,0.0,396,Business Expansion,High
4739,BKAILN54203117,7331,1175,2,12,378072,15.28,79,7617.67,213329.48,2019-08-27,2026-02-21,Active,0.0,647,Business Expansion,High
4740,BKAILN28415823,5918,7767,7,58,9809078,9.98,168,108586.65,7101779.94,2021-08-09,2035-05-28,Active,0.0,632,Vehicle Purchase,High
4741,BKAILN83717296,198,19186,3,75,9910960,8.84,69,183739.07,6874066.55,2018-03-13,2023-11-12,Active,17559271.21,303,Education,High
4742,BKAILN35376183,190,16537,11,31,7801673,12.15,32,286648.82,6208345.7,2019-01-03,2021-08-20,Active,12098472.6,736,Personal Expenses,Medium
4743,BKAILN20548965,556,5845,8,50,1636190,9.48,146,18925.06,1032365.25,2018-05-31,2030-05-28,Active,2079106.82,900,Agriculture,Low
4744,BKAILN32859401,2553,7901,5,83,1041183,9.78,17,65835.67,376226.87,2021-12-04,2023-04-28,Active,1284190.69,859,Home Purchase,Low
4745,BKAILN80622391,2363,14026,10,64,9750538,7.36,16,641664.71,9648360.06,2020-01-23,2021-05-17,Active,12809127.63,517,Education,High
4746,BKAILN41009268,1786,10054,8,56,1289314,10.23,192,13670.16,208442.78,2016-12-13,2032-09-20,Active,2174099.57,424,Education,High
4747,BKAILN97752090,6146,4916,10,68,1814820,9.49,40,53102.0,974357.68,2019-11-06,2023-02-18,Active,2281068.78,554,Vehicle Purchase,High
4748,BKAILN64847951,8942,17235,11,4,721820,12.69,58,16713.2,539453.58,2019-07-31,2024-05-05,Active,906888.13,844,Personal Expenses,Low
4749,BKAILN97728343,633,793,5,98,14989171,8.94,9,1728115.88,7428786.8,2017-03-13,2017-12-08,Active,17378502.7,319,Home Purchase,High
4750,BKAILN27296463,4577,10023,4,71,1882066,9.86,58,40924.05,1085839.16,2023-07-26,2028-04-30,Active,0.0,527,Medical,High
4751,BKAILN83063611,3009,16518,7,10,1911591,14.52,21,103629.21,1394541.81,2018-04-13,2020-01-03,Active,0.0,667,Agriculture,Medium
4752,BKAILN25208000,7938,4296,11,88,851265,9.9,79,14708.59,245735.96,2024-03-11,2030-09-06,Active,1268682.99,428,Agriculture,High
4753,BKAILN35966874,3240,4386,1,17,1630073,9.23,217,15471.83,585212.09,2018-12-07,2036-10-03,Active,2069662.66,762,Education,Low
4754,BKAILN27108295,8236,16031,5,96,66156,10.94,23,3201.48,47025.81,2019-10-14,2021-09-03,Closed,90581.57,516,Vehicle Purchase,High
4755,BKAILN57380161,673,18325,12,81,201848,11.97,30,7818.37,168328.56,2024-11-18,2027-05-07,Active,0.0,305,Vehicle Purchase,High
4756,BKAILN33158769,5620,5308,6,55,5103721,11.4,118,72116.79,2274181.92,2018-03-10,2027-11-18,Active,0.0,881,Working Capital,Low
4757,BKAILN29164778,1112,7134,2,55,6140384,13.25,44,176942.62,3109474.86,2019-10-25,2023-06-06,Active,0.0,356,Business Expansion,High
4758,BKAILN96488672,4745,10757,4,13,856895,10.91,169,9945.03,636544.33,2019-11-04,2033-09-21,Closed,0.0,586,Education,High
4759,BKAILN49010115,4729,4161,3,98,1882923,10.27,65,37889.25,1790299.39,2025-06-02,2030-10-04,Active,3295470.07,713,Personal Expenses,Medium
4760,BKAILN77157052,5183,3832,1,12,3554491,9.36,146,40869.52,637053.84,2022-09-26,2034-09-23,Active,5271393.23,897,Agriculture,Low
4761,BKAILN28818953,5791,14747,12,35,23389595,14.57,33,864464.48,16122749.51,2024-05-14,2027-01-29,Default,0.0,686,Vehicle Purchase,Medium
4762,BKAILN45803354,3804,8340,7,17,1310245,11.71,138,17320.57,905603.25,2021-12-27,2033-04-28,Active,0.0,882,Education,Low
4763,BKAILN11133661,4853,13864,11,48,1264346,10.78,24,58799.38,1171011.14,2019-02-05,2021-01-25,Active,1789352.13,682,Education,Medium
4764,BKAILN74415447,4742,18379,6,4,4355492,13.1,31,166370.1,446762.53,2020-10-11,2023-04-29,Active,0.0,883,Personal Expenses,Low
4765,BKAILN62963056,1473,2790,10,7,3885922,8.27,117,48491.86,514098.41,2023-09-04,2033-04-14,Active,5688141.2,765,Personal Expenses,Low
4766,BKAILN83832748,9487,18010,7,46,135737,14.85,21,7379.56,94071.4,2017-08-15,2019-05-07,Active,0.0,378,Personal Expenses,High
4767,BKAILN56285932,1978,11299,10,14,831848,9.69,96,12486.56,206395.62,2019-06-30,2027-05-19,Active,1052111.66,665,Medical,Medium
4768,BKAILN27223752,8073,9098,5,56,602478,9.21,20,32610.26,62376.94,2018-01-21,2019-09-13,Active,701497.95,796,Business Expansion,Low
4769,BKAILN55771354,7477,19904,2,83,491262,11.17,67,9887.81,167414.67,2019-10-15,2025-04-16,Closed,0.0,679,Medical,Medium
4770,BKAILN67878566,1427,10871,9,79,540466,9.96,21,28150.93,530996.08,2018-12-20,2020-09-10,Active,699063.51,570,Business Expansion,High
4771,BKAILN19368961,3112,16526,5,57,4752129,8.96,35,154791.65,509507.37,2017-03-19,2020-02-02,Active,5851494.06,400,Home Purchase,High
4772,BKAILN26475826,7838,15639,10,57,51445,7.57,93,732.91,21127.63,2017-08-17,2025-04-07,Active,89450.56,801,Business Expansion,Low
4773,BKAILN46161545,7452,15504,7,18,665533,11.6,85,11517.92,641025.41,2023-04-22,2030-04-15,Active,0.0,668,Home Purchase,Medium
4774,BKAILN36977215,8130,10348,9,3,1537984,13.27,60,35206.8,301561.62,2020-09-09,2025-08-14,Active,2468336.4,875,Business Expansion,Low
4775,BKAILN63415922,1108,1416,11,47,7004462,9.68,34,236379.35,3255604.39,2017-06-24,2020-04-09,Default,12547515.79,787,Personal Expenses,Low
4776,BKAILN52842529,2820,14126,3,85,1223229,9.37,81,20434.34,733872.58,2020-02-04,2026-09-30,Active,1931225.1,421,Vehicle Purchase,High
4777,BKAILN90409658,1838,13228,9,52,375580,11.23,57,8532.1,280625.16,2020-01-25,2024-09-30,Closed,611772.94,758,Business Expansion,Low
4778,BKAILN25125056,4184,5216,5,63,58920,8.9,17,3701.79,32935.4,2018-05-22,2019-10-14,Active,91320.75,879,Working Capital,Low
4779,BKAILN71576560,3023,768,9,34,1761371,12.04,35,59926.68,1035428.34,2017-11-19,2020-10-04,Active,2929027.37,522,Medical,High
4780,BKAILN62956020,8065,429,10,68,749859,9.08,33,25763.33,659745.15,2018-12-02,2021-08-18,Active,830844.7,320,Agriculture,High
